makerom,0,4192,0,0
boot,4192,29040,4192,0
dmadata,29040,53440,29040,0
Audiobank,53440,233088,53440,0
Audioseq,233088,559360,233088,0
Audiotable,559360,5086352,559360,0
kanji,5086352,5595024,5086352,0
link_animetion,5595136,8109104,5595024,0
icon_item_static,8110080,8669344,8108992,0
icon_item_24_static,8671232,8717312,8668256,0
icon_item_field_static,8720384,8767792,8714336,8741568
icon_item_dungeon_static,8769536,8777088,8741568,8743136
icon_item_gameover_static,8777728,8790784,8743136,8749024
icon_item_jpn_static,8794112,8850560,8749024,8770960
icon_item_nes_static,8851456,8907904,8770960,8793968
item_name_static,8908800,9160704,8793968,0
map_name_static,9162752,9299968,9045872,0
do_action_static,9302016,9324288,9183088,0
message_static,9326592,9343360,9205360,0
message_texture_static,9347072,9351680,9222128,0
nes_font_static,9355264,9373184,9226736,0
jpn_message_data_static,9375744,9614128,9244656,0
nes_message_data_static,9617408,9846848,9483040,0
staff_message_data_static,9850880,9854816,9712480,0
map_grand_static,9854976,9913168,9716416,0
map_48x85_static,9916416,10055136,9774608,0
map_i_static,10055680,11030800,9913328,0
code,11034624,12102240,10888448,11524768
ovl_title,12102240,12104368,11524768,11526368
ovl_select,12104368,12115760,11526368,11533248
ovl_opening,12115760,12116112,11533248,11533552
ovl_file_choose,12116112,12181488,11533552,11570160
ovl_kaleido_scope,12181488,12298096,11570160,11630912
ovl_player_actor,12298096,12455552,11630912,11734160
ovl_map_mark_data,12455552,12483040,11734160,11735104
ovl_En_Test,12483040,12505744,11735104,11748624
ovl_Arms_Hook,12505744,12509184,11748624,11751328
ovl_Arrow_Fire,12509184,12517088,11751328,11758176
ovl_Arrow_Ice,12517088,12525024,11758176,11764432
ovl_Arrow_Light,12525024,12532976,11764432,11770832
ovl_Bg_Bdan_Objects,12532976,12537792,11770832,11774192
ovl_Bg_Bdan_Switch,12537792,12542960,11774192,11777184
ovl_Bg_Bom_Guard,12542960,12543504,11777184,11777680
ovl_Bg_Bombwall,12543504,12545744,11777680,11779440
ovl_Bg_Bowl_Wall,12545744,12548176,11779440,11781520
ovl_Bg_Breakwall,12548176,12551872,11781520,11784432
ovl_Bg_Ddan_Jd,12551872,12553488,11784432,11785712
ovl_Bg_Ddan_Kd,12553488,12555776,11785712,11787472
ovl_Bg_Dodoago,12555776,12559168,11787472,11790128
ovl_Bg_Dy_Yoseizo,12559168,12570928,11790128,11798128
ovl_Bg_Ganon_Otyuka,12570928,12580720,11798128,11805584
ovl_Bg_Gate_Shutter,12580720,12581888,11805584,11806480
ovl_Bg_Gjyo_Bridge,12581888,12583152,11806480,11807552
ovl_Bg_Gnd_Darkmeiro,12583152,12585136,11807552,11809024
ovl_Bg_Gnd_Firemeiro,12585136,12586496,11809024,11810128
ovl_Bg_Gnd_Iceblock,12586496,12590832,11810128,11813008
ovl_Bg_Gnd_Nisekabe,12590832,12591200,11813008,11813344
ovl_Bg_Gnd_Soulmeiro,12591200,12593344,11813344,11815136
ovl_Bg_Haka,12593344,12595072,11815136,11816592
ovl_Bg_Haka_Gate,12595072,12599312,11816592,11819872
ovl_Bg_Haka_Huta,12599312,12602032,11819872,11822016
ovl_Bg_Haka_Megane,12602032,12603056,11822016,11822864
ovl_Bg_Haka_MeganeBG,12603056,12604784,11822864,11824224
ovl_Bg_Haka_Sgami,12604784,12607888,11824224,11826656
ovl_Bg_Haka_Ship,12607888,12610528,11826656,11828752
ovl_Bg_Haka_Trap,12610528,12616112,11828752,11832864
ovl_Bg_Haka_Tubo,12616112,12618704,11832864,11834976
ovl_Bg_Haka_Water,12618704,12620752,11834976,11836448
ovl_Bg_Haka_Zou,12620752,12625344,11836448,11839904
ovl_Bg_Heavy_Block,12625344,12631728,11839904,11844576
ovl_Bg_Hidan_Curtain,12631728,12634448,11844576,11846672
ovl_Bg_Hidan_Dalm,12634448,12636576,11846672,11848304
ovl_Bg_Hidan_Firewall,12636576,12638464,11848304,11849888
ovl_Bg_Hidan_Fslift,12638464,12639696,11849888,11850832
ovl_Bg_Hidan_Fwbig,12639696,12642992,11850832,11853488
ovl_Bg_Hidan_Hamstep,12642992,12646752,11853488,11856352
ovl_Bg_Hidan_Hrock,12646752,12648848,11856352,11858000
ovl_Bg_Hidan_Kousi,12648848,12650272,11858000,11859088
ovl_Bg_Hidan_Kowarerukabe,12650272,12654080,11859088,11861600
ovl_Bg_Hidan_Rock,12654080,12658432,11861600,11864896
ovl_Bg_Hidan_Rsekizou,12658432,12661472,11864896,11867168
ovl_Bg_Hidan_Sekizou,12661472,12666672,11867168,11871120
ovl_Bg_Hidan_Sima,12666672,12670512,11871120,11874144
ovl_Bg_Hidan_Syoku,12670512,12671632,11874144,11874928
ovl_Bg_Ice_Objects,12671632,12675536,11874928,11877552
ovl_Bg_Ice_Shelter,12675536,12680208,11877552,11881120
ovl_Bg_Ice_Shutter,12680208,12681344,11881120,11881984
ovl_Bg_Ice_Turara,12681344,12683440,11881984,11883712
ovl_Bg_Ingate,12683440,12684352,11883712,11884512
ovl_Bg_Jya_1flift,12684352,12686032,11884512,11885792
ovl_Bg_Jya_Amishutter,12686032,12686944,11885792,11886384
ovl_Bg_Jya_Bigmirror,12686944,12689072,11886384,11888192
ovl_Bg_Jya_Block,12689072,12689696,11888192,11888800
ovl_Bg_Jya_Bombchuiwa,12689696,12692576,11888800,11891008
ovl_Bg_Jya_Bombiwa,12692576,12694048,11891008,11892256
ovl_Bg_Jya_Cobra,12694048,12701536,11892256,11897760
ovl_Bg_Jya_Goroiwa,12701536,12703456,11897760,11899392
ovl_Bg_Jya_Haheniron,12703456,12705488,11899392,11901056
ovl_Bg_Jya_Ironobj,12705488,12708992,11901056,11903456
ovl_Bg_Jya_Kanaami,12708992,12709936,11903456,11904208
ovl_Bg_Jya_Lift,12709936,12711296,11904208,11905296
ovl_Bg_Jya_Megami,12711296,12715888,11905296,11909120
ovl_Bg_Jya_Zurerukabe,12715888,12717600,11909120,11910480
ovl_Bg_Menkuri_Eye,12717600,12718768,11910480,11911488
ovl_Bg_Menkuri_Kaiten,12718768,12719168,11911488,11911840
ovl_Bg_Menkuri_Nisekabe,12719168,12719504,11911840,11912128
ovl_Bg_Mizu_Bwall,12719504,12724832,11912128,11915664
ovl_Bg_Mizu_Movebg,12724832,12729312,11915664,11918944
