offset,vram,.text
0,800116E0,z_en_a_keep.c
40A30,80052110,z_common_data.c
40AB0,80052190,file_040AB0
48720,80059E00,z_face_reaction.c
48770,80059E50,file_048770
8F7B0,800A0E90,title_setup.c
8F820,800A0F00,file_08F820
99410,800AAAF0,sys_math_atan.c
99640,800AAD20,sys_matrix.c
9E7B0,800AFE90,code_800D71F0.s
9F290,800B0970,file_09F290
BBAC0,800CD1A0,loadfragment2
BBF70,800CD650,padutils.c
BC180,800CD860,file_0BC180
BE800,800CFEE0,sins.c
BE870,800CFF50,file_0BE870
BFF90,800D1670,sqrtf
BFFA0,800D1680,file_0BFFA0
C33B0,800D4A90,bcmp
C4D90,800D6470,sqrt.c
C4DA0,800D6480,code_801067F0.c
C4DF0,800D64D0,code_80106860.c
C4E20,800D6500,code_801068B0.c
C4EB0,800D6590,z_message_PAL.c
CF870,800E0F50,rsp.s

offset,vram,.data
D3F60,800E5640,z_en_a_keep.c

offset,vram,.rodata
F2610,80103CF0,z_en_a_keep.c
