offset,vram,.text
0,800A5FE0,z_en_a_keep
240,800A6220,z_en_item00
2730,800A8710,z_eff_blure
5B10,800ABAF0,z_eff_shield_particle
7130,800AD110,z_eff_spark
87E0,800AE7C0,z_eff_ss_dead
8E70,800AEE50,z_eff_tire_mark
9C50,800AFC30,z_effect
A590,800B0570,z_effect_soft_sprite
B050,800B1030,z_effect_soft_sprite_old_init
D810,800B37F0,z_DLF
DA60,800B3A40,z_actor
19740,800BF720,z_actor_dlftbls
19920,800BF900,file_019920
19930,800BF910,z_bgcheck
24880,800CA860,z_bg_collect
24BC0,800CABA0,z_bg_item
24DB0,800CAD90,code_800CB000
24FC0,800CAFA0,file_024FC0
24FE0,800CAFC0,z_camera
3A180,800E0160,z_collision_btltbls
3A1E0,800E01C0,file_03A1E0
3A1F0,800E01D0,z_collision_check
42C30,800E8C10,code_800E8EA0
430F0,800E90D0,z_common_data
43170,800E9150,z_debug
43200,800E91E0,z_debug_display
43A20,800E9A00,z_debug_mode
43DF0,800E9DD0,file_043DF0
43E20,800E9E00,z_demo
480E0,800EE0C0,z_draw
49C20,800EFC00,z_eff_footmark
4A150,800F0130,code_800F0390
4A380,800F0360,z_elf_message
4A580,800F0560,code_800F07C0
4B010,800F0FF0,z_face_reaction
4B090,800F1070,z_env_flags
4B220,800F1200,z_eventmgr
4C1B0,800F2190,z_fcurve_data
4C3F0,800F23D0,z_fcurve_data_skelanime
4CB00,800F2AE0,z_fireobj
4D710,800F36F0,z_horse
4E070,800F4050,z_jpeg
4E7E0,800F47C0,z_kaleido_setup
4ED20,800F4D00,z_kanfont
4EE70,800F4E50,z_kankyo
58AB0,800FEA90,z_lib
5A3E0,801003C0,z_lifemeter
5B7C0,801017A0,z_lights
5CA80,80102A60,z_malloc
5CC60,80102C40,z_map_disp
632C0,801092A0,z_map_data
63E20,80109E00,z_map_exp
64580,8010A560,z_msgevent
65EE0,8010BEC0,z_nmi_buff
65FD0,8010BFB0,code_8010C1B0
66050,8010C030,z_olib
66990,8010C970,file_066990
669A0,8010C980,z_parameter
7C9B0,80122990,z_path
7CB30,80122B10,z_pause
7CBB0,80122B90,z_player_lib
843C0,8012A3A0,z_prenmi
84550,8012A530,z_quake
86120,8012C100,z_rcp
878E0,8012D8C0,z_room
89050,8012F030,code_8012EC80
896A0,8012F680,z_scene
8AB80,80130B60,z_scene_proc
8C680,80132660,z_scene_table
8C790,80132770,code_801323D0
8D4A0,80133480,z_skelanime
91D30,80137D10,file_091D30
91D40,80137D20,z_skin
927E0,801387C0,z_skin_awb
92F70,80138F50,z_skin_matrix
94610,8013A5F0,z_snap
94B90,8013AB70,z_sub_s
98FE0,8013EFC0,z_rumble
99230,8013F210,z_view
9A630,80140610,z_vimode
9B250,80141230,code_80140E80
9BC80,80141C60,z_vismono
9C490,80142470,code_801420C0
9C810,801427F0,z_vr_box
9D970,80143950,z_vr_box_draw
9DDE0,80143DC0,z_sram_NES
A1A50,80147A30,z_message
B98E0,8015F8C0,z_message_staff
BBC20,80161C00,z_player_call
BBD90,80161D70,z_shrink_window
BC310,801622F0,db_camera
BE890,80164870,z_kaleido_manager
BEB30,80164B10,z_kaleido_scope_call
BEE20,80164E00,z_fbdemo_dlftbls
BEF50,80164F30,z_fbdemo
BF960,80165940,z_fbdemo_fade
BFC80,80165C60,z_fbdemo_circle
C0340,80166320,z_overlay
C05F0,801665D0,z_play
C5DB0,8016BD90,z_play_hireso
CAED0,80170EB0,PreRender
CD9D0,801739B0,TwoHeadGfxArena
CDBE0,80173BC0,TwoHeadArena
CDDA0,80173D80,code_80172BC0
CDE10,80173DF0,audioMgr
CE310,801742F0,title_setup
CE540,80174520,game
CEDD0,80174DB0,gamealloc
CEF10,80174EF0,graph
CFC20,80175C00,graphalloc
CFC80,80175C60,listalloc
CFDD0,80175DB0,main
D00F0,801760D0,padmgr
D1460,80177440,sched
D2590,80178570,speed_meter
D32F0,801792D0,code_801780F0
D3950,80179930,sys_cfb
D3D60,80179D40,sys_cmpdma
D41D0,8017A1B0,sys_initial_check
D45D0,8017A5B0,sys_math
D48C0,8017A8A0,sys_math3d
DAF60,80180F40,sys_math_atan
DB210,801811F0,sys_matrix
DDD40,80183D20,sys_ucode
DDD90,80183D70,file_0DDD90
DDDA0,80183D80,sys_rumble
DE130,80184110,code_80183070
DE160,80184140,c_keyframe
E0520,80186500,sys_slowly
E0680,80186660,sys_flashrom
E0E50,80186E30,code_80185F90
E1930,80187910,osFlash
E2660,80188640,file_0E2660
E26D0,801886B0,audio_synthesis
1054F0,801AB4D0,z_game_over
105980,801AB960,z_construct
105990,801AB970,aspMain

offset,vram,.data
108D40,801AED20,z_en_a_keep
108DA0,801AED80,file_108DA0

offset,vram,.rodata
12E740,801D4720,z_en_item00
12EA80,801D4A60,z_actor
12EC60,801D4C40,z_actor_dlftbls

offset,vram,.bss
135850,801DB830,code_801E3FA0
13F140,801E5120,z_actor
13F1D0,801E51B0,file_13F1D0
15A700,802006E0,.end
