offset,vram,.text
0,80010EE0,z_en_a_keep.c
AA0,80011980,z_en_item00.c
2EA0,80013D80,z_eff_blure.c
62D0,800171B0,z_eff_shield_particle.c
7930,80018810,z_eff_spark.c
8FE0,80019EC0,z_eff_ss_dead.c
9790,8001A670,z_effect.c
9F10,8001ADF0,z_effect_soft_sprite.c
A9B0,8001B890,z_effect_soft_sprite_old_init.c
D4D0,8001E3B0,flg_set.c
D8F0,8001E7D0,z_DLF.c
DB40,8001EA20,z_actor.c (+z_cheap_proc.c)
407D0,800516B0,z_common_data.c
40880,80051760,file_040880
48560,80059440,z_face_reaction.c
485B0,80059490,file_0485B0
6FF80,80080E60,z_scene.c
77C30,80088B10,z_skelanime.c
88A90,80099970,z_kaleido_manager.c
88FA0,80099E80,z_play.c
8F320,800A0200,title_setup.c
8F390,800A0270,file_08F390
98E50,800A9D30,sys_math_atan.c
99080,800A9F60,sys_matrix.c
9F150,800B0030,code_800D71F0.s
9FC30,800B0B10,file_09FC30
BC320,800CD200,relocation.c
BF490,800D0370,sins.c
BF500,800D03E0,file_0BF500
C0960,800D1840,sqrtf
C0970,800D1850,file_0C0970
C2060,800D2F40,guMtxIdent.s
C20B0,800D2F90,file_0C20B0
C58B0,800D6790,sqrt.c
C58C0,800D67A0,absf.c
C58D0,800D67B0,code_801067F0.c
C5920,800D6800,code_80106860.c
C5950,800D6830,code_801068B0.c
C59E0,800D68C0,z_message.c
D2980,800E3860,rsp.s

offset,vram,.data
D5CE0,800E6BC0,z_en_a_keep.c

offset,vram,.rodata
F3F60,80104E40,z_en_a_keep.c
