makerom,0,4192,0,0
boot,4192,29040,4192,0
dmadata,29040,53440,29040,0
Audiobank,53440,233088,53440,0
Audioseq,233088,559360,233088,0
Audiotable,559360,5086352,559360,0
kanji,5086352,5595024,5086352,0
link_animetion,5595136,8109104,5595024,0
icon_item_static,8110080,8669344,8108992,0
icon_item_24_static,8671232,8717312,8668256,0
icon_item_field_static,8720384,8767792,8714336,8741568
icon_item_dungeon_static,8769536,8777088,8741568,8743136
icon_item_gameover_static,8777728,8790784,8743136,8749024
icon_item_jpn_static,8794112,8850560,8749024,8770960
icon_item_nes_static,8851456,8907904,8770960,8793968
item_name_static,8908800,9160704,8793968,0
map_name_static,9162752,9299968,9045872,0
do_action_static,9302016,9324288,9183088,0
message_static,9326592,9343360,9205360,0
message_texture_static,9347072,9351680,9222128,0
nes_font_static,9355264,9373056,9226736,0
jpn_message_data_static,9375744,9614128,9244528,0
nes_message_data_static,9617408,9847008,9482912,0
staff_message_data_static,9850880,9854816,9712512,0
map_grand_static,9854976,9913168,9716448,0
map_48x85_static,9916416,10055136,9774640,0
map_i_static,10055680,11030800,9913360,0
code,11034624,12102272,10888480,11524768
ovl_title,12102272,12104432,11524768,11526400
ovl_select,12104432,12115824,11526400,11533280
ovl_opening,12115824,12116176,11533280,11533584
ovl_file_choose,12116176,12181552,11533584,11570192
ovl_kaleido_scope,12181552,12298160,11570192,11630928
ovl_player_actor,12298160,12455616,11630928,11734192
ovl_map_mark_data,12455616,12483104,11734192,11735136
ovl_En_Test,12483104,12505808,11735136,11748656
ovl_Arms_Hook,12505808,12509248,11748656,11751376
ovl_Arrow_Fire,12509248,12517152,11751376,11758224
ovl_Arrow_Ice,12517152,12525088,11758224,11764480
ovl_Arrow_Light,12525088,12533040,11764480,11770880
ovl_Bg_Bdan_Objects,12533040,12537856,11770880,11774240
ovl_Bg_Bdan_Switch,12537856,12543024,11774240,11777232
ovl_Bg_Bom_Guard,12543024,12543568,11777232,11777728
ovl_Bg_Bombwall,12543568,12545808,11777728,11779488
ovl_Bg_Bowl_Wall,12545808,12548240,11779488,11781568
ovl_Bg_Breakwall,12548240,12551936,11781568,11784480
ovl_Bg_Ddan_Jd,12551936,12553552,11784480,11785760
ovl_Bg_Ddan_Kd,12553552,12555840,11785760,11787520
ovl_Bg_Dodoago,12555840,12559232,11787520,11790176
ovl_Bg_Dy_Yoseizo,12559232,12570992,11790176,11798176
ovl_Bg_Ganon_Otyuka,12570992,12580784,11798176,11805632
ovl_Bg_Gate_Shutter,12580784,12581952,11805632,11806528
ovl_Bg_Gjyo_Bridge,12581952,12583216,11806528,11807600
ovl_Bg_Gnd_Darkmeiro,12583216,12585200,11807600,11809072
ovl_Bg_Gnd_Firemeiro,12585200,12586560,11809072,11810176
ovl_Bg_Gnd_Iceblock,12586560,12590896,11810176,11813056
ovl_Bg_Gnd_Nisekabe,12590896,12591264,11813056,11813392
ovl_Bg_Gnd_Soulmeiro,12591264,12593408,11813392,11815184
ovl_Bg_Haka,12593408,12595136,11815184,11816640
ovl_Bg_Haka_Gate,12595136,12599376,11816640,11819920
ovl_Bg_Haka_Huta,12599376,12602096,11819920,11822064
ovl_Bg_Haka_Megane,12602096,12603120,11822064,11822912
ovl_Bg_Haka_MeganeBG,12603120,12604848,11822912,11824272
ovl_Bg_Haka_Sgami,12604848,12607952,11824272,11826704
ovl_Bg_Haka_Ship,12607952,12610592,11826704,11828800
ovl_Bg_Haka_Trap,12610592,12616176,11828800,11832912
ovl_Bg_Haka_Tubo,12616176,12618768,11832912,11835024
ovl_Bg_Haka_Water,12618768,12620816,11835024,11836496
ovl_Bg_Haka_Zou,12620816,12625408,11836496,11839952
ovl_Bg_Heavy_Block,12625408,12631792,11839952,11844624
ovl_Bg_Hidan_Curtain,12631792,12634512,11844624,11846720
ovl_Bg_Hidan_Dalm,12634512,12636640,11846720,11848352
ovl_Bg_Hidan_Firewall,12636640,12638528,11848352,11849936
ovl_Bg_Hidan_Fslift,12638528,12639760,11849936,11850880
ovl_Bg_Hidan_Fwbig,12639760,12643056,11850880,11853536
ovl_Bg_Hidan_Hamstep,12643056,12646816,11853536,11856400
ovl_Bg_Hidan_Hrock,12646816,12648912,11856400,11858048
ovl_Bg_Hidan_Kousi,12648912,12650336,11858048,11859136
ovl_Bg_Hidan_Kowarerukabe,12650336,12654144,11859136,11861648
ovl_Bg_Hidan_Rock,12654144,12658496,11861648,11864944
ovl_Bg_Hidan_Rsekizou,12658496,12661536,11864944,11867216
ovl_Bg_Hidan_Sekizou,12661536,12666736,11867216,11871168
ovl_Bg_Hidan_Sima,12666736,12670576,11871168,11874192
ovl_Bg_Hidan_Syoku,12670576,12671696,11874192,11874976
ovl_Bg_Ice_Objects,12671696,12675600,11874976,11877600
ovl_Bg_Ice_Shelter,12675600,12680272,11877600,11881168
ovl_Bg_Ice_Shutter,12680272,12681408,11881168,11882032
ovl_Bg_Ice_Turara,12681408,12683504,11882032,11883760
ovl_Bg_Ingate,12683504,12684416,11883760,11884560
ovl_Bg_Jya_1flift,12684416,12686096,11884560,11885840
ovl_Bg_Jya_Amishutter,12686096,12687008,11885840,11886432
ovl_Bg_Jya_Bigmirror,12687008,12689136,11886432,11888240
ovl_Bg_Jya_Block,12689136,12689760,11888240,11888848
ovl_Bg_Jya_Bombchuiwa,12689760,12692640,11888848,11891056
ovl_Bg_Jya_Bombiwa,12692640,12694112,11891056,11892304
ovl_Bg_Jya_Cobra,12694112,12701600,11892304,11897808
ovl_Bg_Jya_Goroiwa,12701600,12703520,11897808,11899440
ovl_Bg_Jya_Haheniron,12703520,12705552,11899440,11901104
ovl_Bg_Jya_Ironobj,12705552,12709056,11901104,11903504
ovl_Bg_Jya_Kanaami,12709056,12710000,11903504,11904256
ovl_Bg_Jya_Lift,12710000,12711360,11904256,11905344
ovl_Bg_Jya_Megami,12711360,12715952,11905344,11909168
ovl_Bg_Jya_Zurerukabe,12715952,12717664,11909168,11910528
ovl_Bg_Menkuri_Eye,12717664,12718832,11910528,11911536
ovl_Bg_Menkuri_Kaiten,12718832,12719232,11911536,11911888
ovl_Bg_Menkuri_Nisekabe,12719232,12719568,11911888,11912176
ovl_Bg_Mizu_Bwall,12719568,12724896,11912176,11915712
ovl_Bg_Mizu_Movebg,12724896,12729376,11915712,11918992
