offset,vram,.text
0,800110A0,z_en_a_keep.c
AA0,80011B40,z_en_item00.c
2E90,80013F30,z_eff_blure.c
6300,800173A0,z_eff_shield_particle.c
7980,80018A20,z_eff_spark.c
9040,8001A0E0,z_eff_ss_dead.c
9790,8001A830,z_effect.c
9F60,8001B000,z_effect_soft_sprite.c
AA00,8001BAA0,z_effect_soft_sprite_old_init.c
D520,8001E5C0,flg_set.c
D930,8001E9D0,z_DLF.c
DB80,8001EC20,z_actor.c (+z_cheap_proc.c)
409D0,80051A70,z_common_data.c
40A80,80051B20,file_040A80
486F0,80059790,z_face_reaction.c
48740,800597E0,file_048740
8F510,800A05B0,title_setup.c
8F580,800A0620,file_08F580
99280,800AA320,sys_math_atan.c
994B0,800AA550,sys_matrix.c
9E510,800AF5B0,code_800D71F0.s
9EFF0,800B0090,file_09EFF0
BE380,800CF420,sins.c
BE3F0,800CF490,file_0BE3F0
BFB10,800D0BB0,sqrtf
BFB20,800D0BC0,file_0BFB20
C30E0,800D4180,bcmp
C4B20,800D5BC0,sqrt.c
C4B30,800D5BD0,file_0C4B30
D1D10,800E2DB0,rsp.s

offset,vram,.data
D6400,800E74A0,z_en_a_keep.c
